,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
298,298,0.2810844929418908,2023-06-10 18:13:35.280450,2023-06-10 18:13:35.403401,0 days 00:00:00.122951,7,0.6249383868338824,1.0621865039178428e-08,0.8298956711517729,0.17469688737049516,48,10,0.09179429397366567,687,237,COMPLETE
422,422,0.2810860200150193,2023-06-10 18:13:45.935815,2023-06-10 18:13:46.103378,0 days 00:00:00.167563,7,0.6766437822785212,1.1542085233607763e-05,0.008901627299471433,0.24033166828440652,32,5,0.05120738503079416,608,138,COMPLETE
2491,2491,0.28109302617430887,2023-06-10 18:20:28.267437,2023-06-10 18:20:28.676208,0 days 00:00:00.408771,7,0.9328749107212486,0.026490889331881817,0.009979871875828288,0.2248482656590115,32,6,0.0900054056196341,788,247,COMPLETE
3446,3446,0.28170208807624736,2023-06-10 18:26:18.759825,2023-06-10 18:26:19.178595,0 days 00:00:00.418770,3,0.5755851922279567,3.0158626744946055e-06,0.0007930262125676654,0.21995568317667338,36,12,0.04775556251981874,714,235,COMPLETE
1812,1812,0.28171234830162456,2023-06-10 18:17:23.886543,2023-06-10 18:17:24.235403,0 days 00:00:00.348860,6,0.9888205876864622,0.014194227171264513,0.06035133126062369,0.16310529449742614,32,13,0.010300474904404819,723,251,COMPLETE
95,95,0.28194102882067984,2023-06-10 18:13:18.527438,2023-06-10 18:13:18.641946,0 days 00:00:00.114508,7,0.4901695361759606,3.7145358955501944e-05,1.3803611370892399e-08,0.12518814068902492,35,7,0.051192018143787564,874,165,COMPLETE
21,21,0.281955068586489,2023-06-10 18:13:12.469965,2023-06-10 18:13:12.687970,0 days 00:00:00.218005,6,0.44687665386245073,2.627186223761567e-06,3.87970673952838e-08,0.046349544489825166,33,5,0.05726915533842482,809,143,COMPLETE
3120,3120,0.2819686638342657,2023-06-10 18:24:03.738041,2023-06-10 18:24:07.560698,0 days 00:00:03.822657,6,0.428827920283115,0.012219684854447443,0.5517380416508707,0.18890677996289412,32,11,0.048134600624470746,798,252,COMPLETE
1898,1898,0.2822970658678548,2023-06-10 18:17:43.679837,2023-06-10 18:17:43.937944,0 days 00:00:00.258107,6,0.41871225261935013,0.0029920636396973963,0.00343595125555379,0.2987695066893528,36,11,0.004052716142529801,774,247,COMPLETE
780,780,0.28238182713806637,2023-06-10 18:14:26.284379,2023-06-10 18:14:26.444328,0 days 00:00:00.159949,7,0.8244369590314085,7.762307367130703e-06,3.00284998095211e-08,0.22093205803609509,40,16,0.06490214335266004,828,133,COMPLETE
3954,3954,0.28248620011701964,2023-06-10 18:30:16.760891,2023-06-10 18:30:17.307768,0 days 00:00:00.546877,7,0.5666964842722003,0.008380531525848526,0.0001649518227762327,0.22497630340796196,39,16,0.03451176501538931,752,241,COMPLETE
1925,1925,0.28252059324666245,2023-06-10 18:17:50.003070,2023-06-10 18:17:50.265451,0 days 00:00:00.262381,6,0.40138656420850866,1.6409081924083858e-06,0.01245752065149753,0.2555682485834625,32,15,0.006720326406504615,787,239,COMPLETE
3355,3355,0.28257233779302326,2023-06-10 18:25:38.395540,2023-06-10 18:25:38.829396,0 days 00:00:00.433856,7,0.745691765296918,2.831120836844591,8.522798283729025e-05,0.22746749889964432,36,14,0.08590004785480654,727,105,COMPLETE
246,246,0.2827641574197982,2023-06-10 18:13:30.635540,2023-06-10 18:13:30.759469,0 days 00:00:00.123929,7,0.4774512942949116,2.621717743469583e-08,2.2122765224948836e-08,0.17264551370323952,36,6,0.07702695614620128,648,210,COMPLETE
3192,3192,0.2828671934914113,2023-06-10 18:24:34.430479,2023-06-10 18:24:34.908089,0 days 00:00:00.477610,7,0.49966997818653847,0.005820343945572483,0.0015196009900320564,0.29880079161823214,32,13,0.03310898345244375,637,227,COMPLETE
1882,1882,0.28292093920934186,2023-06-10 18:17:39.826953,2023-06-10 18:17:40.127650,0 days 00:00:00.300697,4,0.4462632739806229,0.004521976942790421,0.005360885789880695,0.23476313313347325,32,15,0.025438104585383117,800,247,COMPLETE
2624,2624,0.2838346008170316,2023-06-10 18:21:09.083562,2023-06-10 18:21:09.422276,0 days 00:00:00.338714,4,0.9780364693966681,1.2005550628961037e-07,2.683477554609708e-08,0.23228293708645764,32,10,0.06195641195651536,742,247,COMPLETE
364,364,0.28383611329508973,2023-06-10 18:13:40.768755,2023-06-10 18:13:40.889027,0 days 00:00:00.120272,7,0.48461052162591656,6.159186594601556e-07,0.5445459070941094,0.24259038169645794,39,13,0.08985743245352222,921,245,COMPLETE
4965,4965,0.28398610867100116,2023-06-10 18:39:41.761659,2023-06-10 18:39:42.434362,0 days 00:00:00.672703,7,0.5820773877400366,0.0012879307625654345,3.07765702945204e-08,0.2993030884659992,36,18,0.023378446182853944,663,251,COMPLETE
3515,3515,0.28403577227675864,2023-06-10 18:26:47.852673,2023-06-10 18:26:48.373061,0 days 00:00:00.520388,4,0.5510191239456124,0.2696200754387097,0.00200148809224496,0.18978803278031364,36,10,0.026997073088408353,782,251,COMPLETE
25,25,0.2840957802519715,2023-06-10 18:13:12.988322,2023-06-10 18:13:13.108478,0 days 00:00:00.120156,7,0.5369020601307908,4.573916747308694e-05,2.0964002942762314e-06,0.1159800412369917,55,16,0.04112037658822952,839,147,COMPLETE
1539,1539,0.2844072451305144,2023-06-10 18:16:27.096498,2023-06-10 18:16:27.330837,0 days 00:00:00.234339,4,0.8976880667706426,0.019030844398671407,0.00047472669153154033,0.22693210699585178,36,7,0.0038293624363031076,835,240,COMPLETE
534,534,0.28447011545379536,2023-06-10 18:13:57.115418,2023-06-10 18:13:57.259126,0 days 00:00:00.143708,7,0.529837029230311,6.151550274656339e-08,1.0169645547028911e-08,0.16540235358724611,32,11,0.04881412071897906,792,227,COMPLETE
66,66,0.284686928680638,2023-06-10 18:13:16.310826,2023-06-10 18:13:16.445007,0 days 00:00:00.134181,7,0.4670731122272936,0.00015975787348352532,5.461011855825273e-08,0.09825243205703874,47,11,0.04090582988767603,908,134,COMPLETE
390,390,0.2847377565022328,2023-06-10 18:13:43.050555,2023-06-10 18:13:43.194202,0 days 00:00:00.143647,6,0.640196200998667,3.4070450385118774e-08,3.57819116598461e-07,0.16211373151964362,32,14,0.0624509215189181,766,87,COMPLETE
401,401,0.28494294021773614,2023-06-10 18:13:44.051760,2023-06-10 18:13:44.175472,0 days 00:00:00.123712,7,0.48244183574155375,1.000176541276219e-06,1.1691878556734836,0.17237701301604913,39,14,0.0657249455187329,645,140,COMPLETE
3407,3407,0.2851249240496015,2023-06-10 18:25:59.329692,2023-06-10 18:25:59.835242,0 days 00:00:00.505550,3,0.6629896218077935,0.0025862922697793434,9.563955107233652e-06,0.2591233248524752,32,10,0.07215018083823437,714,239,COMPLETE
1892,1892,0.2852367284239163,2023-06-10 18:17:42.278736,2023-06-10 18:17:42.543227,0 days 00:00:00.264491,5,0.41668964008808085,0.008876141641723852,0.0015831727744217664,0.20810865220470465,36,12,0.02571003915575329,824,256,COMPLETE
4100,4100,0.28563746036818616,2023-06-10 18:31:28.709262,2023-06-10 18:31:29.277232,0 days 00:00:00.567970,7,0.9466198721252708,6.126736528172938e-08,4.26522356341702e-08,0.23339034416641294,32,7,0.07939832878957531,780,251,COMPLETE
248,248,0.28570612237787674,2023-06-10 18:13:30.908353,2023-06-10 18:13:31.073860,0 days 00:00:00.165507,7,0.4832022659461668,5.166518124734004e-08,0.0003644927444196757,0.19530844187989307,35,5,0.08573861952321346,616,219,COMPLETE
2268,2268,0.28587322705181795,2023-06-10 18:19:21.494175,2023-06-10 18:19:21.862801,0 days 00:00:00.368626,7,0.9807475860501437,0.020877430718483785,9.923036577118648e-05,0.21430930887884556,32,17,0.08349543784272538,684,247,COMPLETE
4836,4836,0.2860519763414213,2023-06-10 18:38:24.065821,2023-06-10 18:38:24.716960,0 days 00:00:00.651139,7,0.5555212303932456,0.05648811624810313,0.004895346002019831,0.22827545729184304,32,16,0.09398250790117603,700,230,COMPLETE
4837,4837,0.2860648452134432,2023-06-10 18:38:24.718366,2023-06-10 18:38:25.389496,0 days 00:00:00.671130,7,0.7281649309039868,2.1572423784310973e-08,0.5767872760497729,0.2018518582480265,43,7,0.0858219049217101,664,239,COMPLETE
3271,3271,0.28651635929381386,2023-06-10 18:25:04.852679,2023-06-10 18:25:05.389080,0 days 00:00:00.536401,7,0.4915888458567924,0.007712242847581998,1.3943571328326396,0.26418872708075514,36,13,0.08700340643495869,724,243,COMPLETE
744,744,0.28692895860293116,2023-06-10 18:14:21.986549,2023-06-10 18:14:22.143739,0 days 00:00:00.157190,7,0.49713689892066576,0.32260615276426197,2.3118556985256316e-05,0.18005727305145983,36,11,0.0062718269137446575,753,224,COMPLETE
1168,1168,0.28848766273826176,2023-06-10 18:15:20.002157,2023-06-10 18:15:20.210219,0 days 00:00:00.208062,7,0.8379762302988554,2.263157801094251e-07,3.4462415694127596e-07,0.17821832830235398,36,10,0.020462555669931284,798,256,COMPLETE
256,256,0.2884949054074058,2023-06-10 18:13:31.623208,2023-06-10 18:13:31.744048,0 days 00:00:00.120840,7,0.43961932374539514,1.0853706433553717e-07,1.591900749770299e-08,0.19224214782703866,32,9,0.07413401838074736,437,231,COMPLETE
271,271,0.288580485352165,2023-06-10 18:13:32.907720,2023-06-10 18:13:33.161496,0 days 00:00:00.253776,7,0.5423349239787982,1.7176388148669096e-07,0.0485590128817955,0.1769640194931056,32,9,0.06518048135609024,643,242,COMPLETE
251,251,0.28872904376191033,2023-06-10 18:13:31.216204,2023-06-10 18:13:31.341645,0 days 00:00:00.125441,7,0.49512372620788697,1.0192521893380105e-08,1.0046552848792523e-08,0.1669660785658759,39,9,0.07651969688617266,645,213,COMPLETE
2229,2229,0.28883017265504374,2023-06-10 18:19:10.927389,2023-06-10 18:19:11.227958,0 days 00:00:00.300569,7,0.46624690216475784,2.692147195386641e-08,0.00013701239969876662,0.20959028174806518,32,14,0.03698138238886509,771,122,COMPLETE
283,283,0.2893603890405075,2023-06-10 18:13:34.047843,2023-06-10 18:13:34.165821,0 days 00:00:00.117978,7,0.5535244445621534,1.6299850777993703e-08,0.9524896086643657,0.19080309561430792,36,15,0.06638939530353684,808,251,COMPLETE
1307,1307,0.2895172394426553,2023-06-10 18:15:42.616806,2023-06-10 18:15:42.827359,0 days 00:00:00.210553,7,0.6566163338927244,0.015062586690759447,1.30502732714093e-05,0.21305869676596897,36,6,0.09285798096158833,773,233,COMPLETE
2604,2604,0.289553182057525,2023-06-10 18:21:02.814943,2023-06-10 18:21:03.158100,0 days 00:00:00.343157,6,0.4944236800026771,0.006792519716575245,2.2001424979240285e-06,0.23346921463613707,36,11,0.031451200124492304,701,252,COMPLETE
1327,1327,0.2895928938471505,2023-06-10 18:15:46.002900,2023-06-10 18:15:46.219597,0 days 00:00:00.216697,7,0.9479293810201752,0.014617990225263814,0.0015186778696812601,0.2634075821403528,36,13,0.004857174658679138,835,216,COMPLETE
22,22,0.2896286098184657,2023-06-10 18:13:12.688980,2023-06-10 18:13:12.826532,0 days 00:00:00.137552,6,0.5211875510151522,1.8735832610820056e-06,1.5830172270287964e-08,0.047458924263203896,61,15,0.05246123858521709,744,145,COMPLETE
1122,1122,0.2896768211764846,2023-06-10 18:15:13.059358,2023-06-10 18:15:13.249988,0 days 00:00:00.190630,7,0.9259555619753789,1.4365316597302564e-07,0.046733616994649466,0.2219717485948391,32,11,0.037149331368518786,740,244,COMPLETE
2538,2538,0.289878056445866,2023-06-10 18:20:42.344485,2023-06-10 18:20:42.744588,0 days 00:00:00.400103,7,0.7531090706359287,0.0005141496188422782,0.0029070057434899487,0.18991685425170493,39,12,0.06495410079701835,767,248,COMPLETE
112,112,0.28991895940900925,2023-06-10 18:13:20.169625,2023-06-10 18:13:20.273225,0 days 00:00:00.103600,2,0.4854991248720195,4.003284809886679e-05,7.543394060017636e-08,0.243625020589247,44,9,0.05174267169191446,718,248,COMPLETE
1133,1133,0.2899700148606862,2023-06-10 18:15:14.686867,2023-06-10 18:15:14.887286,0 days 00:00:00.200419,7,0.673097493953157,9.920086019977953,5.7983888808172904e-08,0.22251076292910574,32,13,0.05411619187167173,739,220,COMPLETE
493,493,0.28999544222384777,2023-06-10 18:13:52.453974,2023-06-10 18:13:52.595294,0 days 00:00:00.141320,7,0.4574016817345026,0.0021904751366576174,2.2846205288051613e-07,0.18366551186537028,39,12,0.06366310617407817,648,227,COMPLETE
2524,2524,0.2906257109949202,2023-06-10 18:20:38.160549,2023-06-10 18:20:38.477083,0 days 00:00:00.316534,7,0.4003506056575559,0.016370326860572607,3.8081101527520166e-06,0.2540548230772047,57,18,0.09799791585656333,763,234,COMPLETE
1535,1535,0.2908619693181199,2023-06-10 18:16:26.238614,2023-06-10 18:16:26.486753,0 days 00:00:00.248139,3,0.5545282142681559,0.041114455446411194,4.51030493545467e-05,0.19639596693329672,32,10,0.04864887238993857,746,229,COMPLETE
1832,1832,0.2910971703859877,2023-06-10 18:17:28.447919,2023-06-10 18:17:28.702871,0 days 00:00:00.254952,3,0.998490345463753,0.0006068908555182155,2.3460417027230065,0.2390998022301169,32,18,0.08636812878288747,743,256,COMPLETE
674,674,0.29158899133342864,2023-06-10 18:14:14.293209,2023-06-10 18:14:14.431758,0 days 00:00:00.138549,7,0.7720593401371451,0.0033342105798354576,3.2544127259871415e-05,0.2676248225552572,36,16,0.06015758661428399,722,154,COMPLETE
102,102,0.29164593014283113,2023-06-10 18:13:19.292011,2023-06-10 18:13:19.413663,0 days 00:00:00.121652,7,0.5637348874131038,2.5331821985646573e-05,1.0758377302527183e-08,0.1521475814536968,32,9,0.05941698285105847,780,236,COMPLETE
4237,4237,0.2921871237810512,2023-06-10 18:32:41.745630,2023-06-10 18:32:42.325094,0 days 00:00:00.579464,7,0.8465969813136224,0.002547844773848864,4.403281495088138e-06,0.22851294535007532,32,14,0.08492150866634016,737,238,COMPLETE
505,505,0.2926234193364865,2023-06-10 18:13:53.675833,2023-06-10 18:13:53.808796,0 days 00:00:00.132963,7,0.7699413705650845,3.0646650378909757e-07,4.372077578651313e-06,0.23277028772553196,38,15,0.06682577269660527,624,129,COMPLETE
379,379,0.29290540993250985,2023-06-10 18:13:42.055449,2023-06-10 18:13:42.182413,0 days 00:00:00.126964,6,0.5487102565437857,0.00020144673242570365,2.409742126190692e-08,0.20252426823695044,32,9,0.07359897177312813,670,251,COMPLETE
3294,3294,0.29293058030295027,2023-06-10 18:25:14.076565,2023-06-10 18:25:14.554465,0 days 00:00:00.477900,7,0.613378856207794,0.0064874093534556185,0.004380222485053991,0.21142289023656557,36,20,0.021883929309479896,770,237,COMPLETE
2376,2376,0.2933365928854575,2023-06-10 18:19:51.917898,2023-06-10 18:19:52.233566,0 days 00:00:00.315668,7,0.6067832827136292,5.31752405090063e-06,0.038509158162209206,0.23133692528317196,39,13,0.04358021601890382,736,251,COMPLETE
2633,2633,0.293504520063239,2023-06-10 18:21:11.995762,2023-06-10 18:21:12.417601,0 days 00:00:00.421839,7,0.9998921167217115,3.8525583995735246,0.28262481550836593,0.2990526555310518,40,7,0.05164433627391307,599,243,COMPLETE
402,402,0.2935260477405852,2023-06-10 18:13:44.176353,2023-06-10 18:13:44.300376,0 days 00:00:00.124023,7,0.5233881909665254,0.001207604983696155,2.9417688778987636e-08,0.22325324241507588,32,9,0.09473033067227718,708,234,COMPLETE
4012,4012,0.29363436047615954,2023-06-10 18:30:44.895972,2023-06-10 18:30:45.454797,0 days 00:00:00.558825,7,0.9042990373335329,7.370563123044792e-08,1.9457401239935958e-08,0.26494270955167604,39,8,0.09226183978443883,824,251,COMPLETE
181,181,0.2937454705605653,2023-06-10 18:13:25.250092,2023-06-10 18:13:25.369369,0 days 00:00:00.119277,7,0.5607368060392798,2.8750695689260686e-05,1.0082816047177031e-08,0.15090511123034203,32,7,0.06016609734226036,758,234,COMPLETE
4621,4621,0.29386262008518416,2023-06-10 18:36:14.925312,2023-06-10 18:36:15.464792,0 days 00:00:00.539480,7,0.8180298866845632,0.0022829894264726315,3.654953360964633e-05,0.23240589101561165,39,10,0.05552830897495255,805,231,COMPLETE
65,65,0.29388264508296863,2023-06-10 18:13:16.188320,2023-06-10 18:13:16.309922,0 days 00:00:00.121602,6,0.4407374583833067,0.00014340411912803624,3.02903365243716e-07,0.09084919764026793,48,11,0.04035228052725595,863,177,COMPLETE
63,63,0.294039353131637,2023-06-10 18:13:15.869394,2023-06-10 18:13:15.957288,0 days 00:00:00.087894,6,0.4359445955891881,1.2804020661246697e-05,2.689186699253255e-07,0.2552421177811889,68,13,0.035817285590125904,693,179,COMPLETE
877,877,0.29408644094914826,2023-06-10 18:14:38.747543,2023-06-10 18:14:38.919802,0 days 00:00:00.172259,2,0.5167071940089178,0.039643488114769275,2.0292349854292583e-07,0.21077781725294337,42,7,0.034804576084779465,413,243,COMPLETE
80,80,0.29416559652484,2023-06-10 18:13:17.544386,2023-06-10 18:13:17.658541,0 days 00:00:00.114155,5,0.5675404663499991,0.000209394003210346,8.07669338555168e-05,0.10215894012818275,45,10,0.06459029197979047,890,137,COMPLETE
2209,2209,0.29417962605732656,2023-06-10 18:19:05.493475,2023-06-10 18:19:05.786180,0 days 00:00:00.292705,7,0.9479920013141685,0.007868314221441818,1.2603208505325906e-05,0.297480818314171,39,9,0.045512837195676385,714,226,COMPLETE
869,869,0.29451550135832677,2023-06-10 18:14:37.641309,2023-06-10 18:14:37.808623,0 days 00:00:00.167314,2,0.9602150668805841,0.011045003744160507,6.559936542099627e-07,0.15468218948990228,32,13,0.032818237975394904,774,248,COMPLETE
1658,1658,0.294734597292712,2023-06-10 18:16:50.818851,2023-06-10 18:16:51.108745,0 days 00:00:00.289894,6,0.5049374723397146,1.5253206695465289e-06,0.00039131792085934843,0.2646500894804436,32,8,0.049718466643696405,841,200,COMPLETE
121,121,0.29543987969685603,2023-06-10 18:13:20.835013,2023-06-10 18:13:20.957292,0 days 00:00:00.122279,7,0.5340172960721977,4.3869737292691394e-05,1.8540333971039824e-08,0.13426538803527727,58,9,0.05476522401363941,876,238,COMPLETE
236,236,0.2956348006714403,2023-06-10 18:13:29.708551,2023-06-10 18:13:29.828644,0 days 00:00:00.120093,7,0.47185171173503887,1.4172884616225237e-05,2.215607709704353e-08,0.18478029036118304,32,9,0.053368847854927404,599,159,COMPLETE
183,183,0.2958529011949619,2023-06-10 18:13:25.440849,2023-06-10 18:13:25.548295,0 days 00:00:00.107446,7,0.5437930151131106,2.240350706673513e-05,1.4450991659604372e-08,0.21479710936782487,208,12,0.05490426157688939,776,240,COMPLETE
2318,2318,0.2959010026085447,2023-06-10 18:19:35.404891,2023-06-10 18:19:35.779915,0 days 00:00:00.375024,7,0.8829367349588947,0.028529675774321157,1.883679460164421e-06,0.2634687877489502,52,7,0.032632526865962574,682,219,COMPLETE
268,268,0.2959051704589548,2023-06-10 18:13:32.658079,2023-06-10 18:13:32.762367,0 days 00:00:00.104288,7,0.5849915337472106,1.8901963584835785e-07,0.22787086598362938,0.27550698705653803,32,14,0.06445249698778935,645,255,COMPLETE
83,83,0.29591052979236987,2023-06-10 18:13:17.771608,2023-06-10 18:13:17.879206,0 days 00:00:00.107598,7,0.5485703006727191,5.655276506924302e-06,1.3497613846334309e-08,0.14538461463045163,201,17,0.053915182395695184,772,167,COMPLETE
43,43,0.2959389051898263,2023-06-10 18:13:14.505157,2023-06-10 18:13:14.601743,0 days 00:00:00.096586,6,0.42361604400655367,2.30690916540936e-05,4.2229670151727245e-07,0.16230975029247938,56,15,0.028449024572314748,701,161,COMPLETE
1067,1067,0.29597884939794633,2023-06-10 18:15:04.967689,2023-06-10 18:15:05.149388,0 days 00:00:00.181699,3,0.8117425259817502,1.2873243528686778e-05,0.0016432777293379792,0.29728569473781585,32,9,0.04817052670470329,739,252,COMPLETE
552,552,0.2959876973986775,2023-06-10 18:13:59.064789,2023-06-10 18:13:59.200329,0 days 00:00:00.135540,7,0.9057274905135307,4.285735777977289e-06,0.004415382753012295,0.2230050476662947,36,14,0.047791476836359,756,221,COMPLETE
1031,1031,0.296335180232617,2023-06-10 18:14:59.753626,2023-06-10 18:14:59.927254,0 days 00:00:00.173628,3,0.8252653733484849,0.2684967117537948,1.989209054757477e-05,0.223036981179369,32,14,0.016435644101035242,793,237,COMPLETE
